place_id,名稱,地址,評分,評論數,經度,緯度,行政區
ChIJ09Q189ARaTQRR2liLvCmUME,半斤小吃店,438台灣台中市外埔區六分路278號,4.4,67,120.6559225,24.3322973,台中市 外埔區
ChIJgdrplbwRaTQRKFi1Jros5lk,外埔忘憂谷,438台灣台中市外埔區溪底路26號,4.4,5851,120.6464593,24.3084241,台中市 外埔區
ChIJ4ezx3IwRaTQRjdo9-AQld7M,許願藤咖啡,43859台灣台中市外埔區水美路1號,5,64,120.6395126,24.3315324,台中市 外埔區
ChIJrSD7shERaTQRXBBJsNUW1YE,珍禾美食 Z.H Gourmet,438台灣台中市外埔區中山路280號,4.4,27,120.6571022,24.3301611,台中市 外埔區
ChIJX4Goh9ARaTQRkyFzryx3z9A,小皇仙牛排館,438台灣台中市外埔區六分路368號,4,415,120.6550539,24.3320651,台中市 外埔區
ChIJq6Rb7doRaTQRdajfogyTrpg,吉羊薯薯,438台灣台中市外埔區重光路29巷34號,4.9,27,120.651163,24.3321054,台中市 外埔區
ChIJzyanc-IRaTQRIk_384aKt20,阿宗鵝肉,438台灣台中市外埔區甲后路五段250號,4.3,316,120.6356067,24.3438339,台中市 外埔區
ChIJyZ_x5NARaTQRtqLiQIXr_LY,台灣牛麵食館,438台灣台中市外埔區六分路280巷33號,4.4,142,120.6569372,24.3326084,台中市 外埔區
ChIJG-XZodoRaTQRkLy0uXevb2M,蒸餃大王,438台灣台中市外埔區甲后路三段963號,4,167,120.6541892,24.3307732,台中市 外埔區
ChIJG0cu79ARaTQRoi-rzH9xrHU,田媽媽劉員外傳統米食餐點,438台灣台中市外埔區六分路280巷8號,4.3,21,120.6565813,24.3323885,台中市 外埔區
ChIJo8PQWXERaTQRfXN4Sqs9slQ,柒貳冰品店(72號),438台灣台中市外埔區甲后路五段72號,4.5,2,120.6383378,24.3421495,台中市 外埔區
ChIJheQMoGcRaTQRLA91WdD_e6o,珍冠美食外燴料理（來電預約）,"巷20號, No. 333號二崁路外埔區台中市台灣 438",4.8,9,120.6385265,24.320551,台中市 外埔區
ChIJ74DkaRQQaTQREaOToKZHasc,韓氏小吃鵝肉店,438台灣台中市外埔區甲后路五段270號,4.1,398,120.6352178,24.3440451,台中市 外埔區
ChIJdRa1EOIRaTQRMia2IFW3aTg,炸雞NO1.,438台灣台中市外埔區甲后路五段121號,4.4,139,120.6363845,24.3431549,台中市 外埔區
ChIJz0dGxwUPaTQRpqZ_VWuOURY,阿嬤的店,438台灣台中市外埔區長生路582號,4.8,34,120.6554522,24.3479389,台中市 外埔區
ChIJiRaFhdoRaTQRerkTPu-7C2Q,廟口魚翅肉羹,438台灣台中市外埔區六分路321號,4.4,147,120.6538186,24.3317753,台中市 外埔區
ChIJfb6XCzURaTQRU2goQcYYaYk,好記油飯,438台灣台中市外埔區甲后路三段1057號,4.8,44,120.6527435,24.3321305,台中市 外埔區
ChIJGWSpr-kPaTQRShiPGPdYRfg,欣芳外燴美食/喜餅,438台灣台中市外埔區土城路405號號,4.4,17,120.6913785,24.3452633,台中市 外埔區
ChIJ92CEygQRaTQRuiGv-gdXoLk,?鍋燒麵（甲東店）,438台灣台中市外埔區甲后路五段142號,4.5,10,120.6371824,24.342881,台中市 外埔區
ChIJRYmIW_EPaTQRpAoq1J5kFP4,田園餐飲,438台灣台中市外埔區土城路95-2號,4.2,30,120.7057986,24.3439002,台中市 外埔區
ChIJ6VLsi-ERaTQR53anSIoZx2g,柒餓水餃,438台灣台中市外埔區甲后路五段150號,3.8,115,120.6370697,24.3429461,台中市 外埔區
ChIJq4i9wNcRaTQR4DCR-by26ZU,外埔肉粽(原田媽媽外埔肉粽）,438台灣台中市外埔區中山路486號,4.2,809,120.6561406,24.338424,台中市 外埔區
ChIJz5Mc-qYRaTQRpoXdlh3qZnI,阿麗古早味餡餅專賣（外埔總店）,438台灣台中市外埔區中山路1號對面號,4.6,61,120.651808,24.3311803,台中市 外埔區
ChIJk39rlOERaTQRyI3Wd2HTcec,得意的一天,438台灣台中市外埔區甲后路五段70號,4.8,40,120.6384321,24.3421222,台中市 外埔區
ChIJ8_wSkdoRaTQRbrpNHv_QJPM,鄭 腳庫飯便當,438台灣台中市外埔區甲后路三段1011號,4.6,291,120.6535154,24.3314913,台中市 外埔區
ChIJAVQs9toRaTQR3qbFbxm4WXk,三福美食館,438台灣台中市外埔區甲后路465號,4,10,120.6523839,24.3324506,台中市 外埔區
ChIJjezwzM8RaTQRBUyE-MEmmmA,耀和越南小吃店,438台灣台中市外埔區甲后路三段787號,4.7,42,120.6571897,24.3279026,台中市 外埔區
ChIJ9dTihdoRaTQR9c9ZInaTFqs,安心自助餐,438台灣台中市外埔區六分路408號號,4.2,22,120.6538275,24.3319148,台中市 外埔區
ChIJ3bbG5gURaTQRptRCadKwwC4,回品咖啡坊,438台灣台中市外埔區甲后路三段915號1樓,5,6,120.6549365,24.3300284,台中市 外埔區
ChIJ7ZPpQUgRaTQRBBd_JTGlidc,大炒特炒快炒店,438台灣台中市外埔區六分路297號,3.8,15,120.6543236,24.3315855,台中市 外埔區
ChIJcQKAVQARaTQReaegtuEW8nc,許 臭豆腐,438台灣台中市外埔區中山路,4.8,28,120.6516261,24.3301704,台中市 外埔區
ChIJO3WTEYARaTQRrxBB7088Gf0,純粹綿綿冰,437台灣台中市大甲區鎮瀾街160號,4.8,693,120.6241125,24.3456155,台中市 外埔區
ChIJo7nvBQARaTQRm1wA08GRjHw,心意咖哩豬排甲東店,438台灣台中市外埔區甲后路五段29號,4.3,14,120.6381082,24.3420378,台中市 外埔區
ChIJMbMSmXwPaTQRSkbQTQPOsR8,甫の家 | B & B | 寵物友善（可落地） | 無菜單料理 | 預約制（請加入官方Line:@RLE6323B或luck314）僅開放三日前預約 | 超萌店狗法鬥布丁小姐 | 台中景點 | 外埔景點 | 大甲景點 | 專人到府代烤 | 專業私廚,438台灣台中市外埔區中山路483-1號,4.9,77,120.6554588,24.3400079,台中市 外埔區
ChIJQWzbWAARaTQR99yPri9TKLc,蒸食甜堂,438台灣台中市外埔區甲后路五段35號,5,45,120.6380536,24.3421297,台中市 外埔區
ChIJHaT_zQERaTQRkefqvTi1oyk,可口自助餐店,438台灣台中市外埔區甲后路三段899號,3.7,18,120.6552631,24.3297247,台中市 外埔區
ChIJUQVs9sARaTQRYB9SKgvtB64,外埔三崁（蘇媽媽肉粽）,438台灣台中市外埔區三崁路44號,,,120.6523652,24.320622,台中市 外埔區
ChIJt1hNJGURaTQRuMoQD3ACG2o,元氣早午餐輕食 外埔店,438台灣台中市外埔區六分路280巷11號,4.6,89,120.6565171,24.3325572,台中市 外埔區
ChIJZ7b6keERaTQRUP0aNcZuoyY,六角亭燒烤店 甲東店,438台灣台中市外埔區甲后路五段39號,4.4,154,120.6379539,24.3421447,台中市 外埔區
ChIJn-MJHNARaTQR4F0rURBMxDQ,三媽臭臭鍋 外埔店,438台灣台中市外埔區甲后路三段883號,3.9,255,120.6555343,24.3294872,台中市 外埔區
ChIJH6j9kNoRaTQRYzTsmCUJCuw,協力旺香雞排-外埔店,438台灣台中市外埔區甲后路三段1005號,4.3,93,120.6535317,24.3313685,台中市 外埔區
ChIJwRlTYJcNaTQR73Tx9aT649w,海口味海鮮餐廳,439台灣台中市大安區中山北路一巷12號,4.3,1802,120.5856861,24.3728876,台中市 大安區
ChIJ1bawxnkSaTQRZ3tS238xAzQ,卓也小屋小吃部,439台灣台中市大安區中山南路89號,4.2,1443,120.5917644,24.3381514,台中市 大安區
ChIJsVeXJPQNaTQRyIoUUjpvgBw,海生海鮮,439台灣台中市大安區松圳路25號,4.5,461,120.6038109,24.3627562,台中市 大安區
ChIJf4PuE7ENaTQRsZmSFNosDfc,大安港五甲海產餐廳,439台灣台中市大安區五甲南路3號,4.3,1396,120.5937054,24.3865698,台中市 大安區
ChIJFR7_6LYNaTQR--tVpiyeLi8,金萬祥現撈海產,439台灣台中市大安區五甲南路122號,4.5,107,120.5895155,24.3919922,台中市 大安區
ChIJ14jU1bsNaTQRUhNbFsa5i24,西海岸現撈海鮮,439台灣台中市大安區中山北路186號,4.4,1557,120.591075,24.3833535,台中市 大安區
ChIJg5Gj-fENaTQRFpU9qHBcuw0,雪天使複合式茶棧,439台灣台中市大安區大安港路617號,4.5,42,120.6029328,24.3617189,台中市 大安區
ChIJzeC-75QTaTQRqTt0ExCfJUs,四嫂,439台灣台中市大安區中山南路351號,4.3,37,120.5858622,24.3466537,台中市 大安區
ChIJUZ72bHASaTQRQfgT4HByOPg,碗公吉_鴨肉麵,439台灣台中市大安區中山南路329號,4.4,28,120.5863591,24.3459896,台中市 大安區
ChIJK1XI3_49aTQRQsF-521jJvE,大股 熟成燒肉專門-台中公益店(原台中大安店),403台灣台中市西區公益路282-2號2樓,4.7,2046,120.653631,24.1510265,台中市 大安區
ChIJH1dnRkENaTQRwJ8p_nIYcNg,飛天豬餐館,439台灣台中市大安區東西六路189號,3.7,17,120.5919745,24.3786297,台中市 大安區
ChIJFyu9syUTaTQRkDa2QMcMw9M,燒肉飯餐車,439台灣台中市大安區中山南路290號,5,5,120.5884404,24.344319,台中市 大安區
ChIJLbLl_vENaTQRSEpH9nBEIl8,千育泡沫站,439台灣台中市大安區大安港路650號,4.2,27,120.6029175,24.3624499,台中市 大安區
ChIJL_WoTeENaTQRXgsEIlvzUA0,西安牛肉麵,439台灣台中市大安區大安港路870號,4.3,234,120.5996948,24.3721638,台中市 大安區
ChIJY7HJE3oSaTQR1ybA-wS2vyM,福利海產店,439台灣台中市大安區中山南路635號,4.3,8,120.5864442,24.3649177,台中市 大安區
ChIJcUwXnGITaTQRwLCxnqLxClk,吐司歐巴(大安店),439台灣台中市大安區439,4.8,11,120.5894803,24.3454908,台中市 大安區
ChIJV4DDn0gNaTQRcxiu3QxfWKE,兩餅一茶,439台灣台中市大安區東西六路189號,4.8,21,120.59195,24.3785171,台中市 大安區
ChIJbUeGNHgSaTQR9jDrFX7CX1Y,良緣喜宴會所,439台灣台中市大安區中山南路583號,4,31,120.5845318,24.3546193,台中市 大安區
ChIJFw9BJXASaTQRGCq2EkrMZHk,精省小吃,439台灣台中市大安區,4.1,10,120.5876371,24.34487,台中市 大安區
ChIJ43kyjAwSaTQRPQGNXe3Z-hs,聯引,439台灣台中市大安區興安路356號,3.7,37,120.5908627,24.3461344,台中市 大安區
ChIJIaLCADITaTQR6RL5_Mm4Is4,協力旺 興安店,439台灣台中市大安區興安路大安圖書館正對面,4.6,25,120.5896071,24.3455944,台中市 大安區
ChIJI-BV-usNaTQRfaTtXKTMv4c,萬家全早午餐,439台灣台中市大安區大安港路772號,4.3,15,120.6020021,24.368179,台中市 大安區
ChIJczxmgW4SaTQRVdQRjw6jUBw,香禾,439台灣台中市大安區中山南路152號,3.6,5,120.590971,24.3405361,台中市 大安區
ChIJdykNXpoNaTQRv2OIxSsgbq0,向海那漾 Nayang Beach,439台灣台中市大安區北汕路86巷1號,4.7,4656,120.5851743,24.3840659,台中市 大安區
ChIJOxgQHsANaTQR5fgk1V1WGa8,頂鑫會館(婚宴活動會館）,439台灣台中市大安區大安港路902號,3.6,66,120.5987371,24.3734606,台中市 大安區
ChIJRafsf3ASaTQR9f_T-1Bkv-8,吮指王台中大安店,439台灣台中市大安區中山南路425號,4.1,27,120.5841772,24.3496935,台中市 大安區
ChIJsQYoCa49aTQR9ZzYO1T8wY0,嵩 台中美村,403台灣台中市西區美村路一段36號2樓,4.7,1927,120.6615837,24.153886,台中市 大安區
ChIJrztn-lOrQjQRX3ZlO43HoXg,大安站那邊 精緻熱炒,106台灣台北市大安區復興南路二段13-1號1樓,4.2,695,121.5438068,25.0325596,台中市 大安區
ChIJO-sPPHASaTQR5KIio_OO5HA,美美早午餐（大安國小對面）,439台灣台中市大安區中山南路291號,4.7,29,120.5871395,24.3453518,台中市 大安區
ChIJU8fk1YoTaTQRJttAi2BuTHI,美美手工包子饅頭店,439台灣台中市大安區南埔路180號,4.6,14,120.5795638,24.3413083,台中市 大安區
ChIJU9e-gUgNaTQRJKfGbR8b7WU,風向樹精品咖啡烘焙坊,439台灣台中市大安區南北九路25號,4.9,56,120.5888112,24.3739493,台中市 大安區
ChIJx7cC2LwNaTQRUq4admvBho0,加利利福音中心(基督之家),439台灣台中市大安區大安港路1168號,4.3,23,120.5861384,24.3794398,台中市 大安區
ChIJqQCFEQUNaTQRk2g_4YJViss,熊賀呷香雞排,439台灣台中市大安區海墘里132縣道1122號 大安港路1122號,4.4,16,120.5876993,24.3793014,台中市 大安區
ChIJISsZ7I8NaTQRqKFzlDPM3PQ,王淳鐃,439台灣台中市大安區中山南路635號,,,120.5864442,24.3649177,台中市 大安區
ChIJx6QDn4USaTQR4GMqMvGCQCo,鷺鷥林,439台灣台中市大安區南莊海堤19號號,4,165,120.5651177,24.3493237,台中市 大安區
ChIJ9-qWAfQNaTQRATUUbIdKZlM,台中市大安區肉品市場,439台灣台中市大安區大安港路541號,4,64,120.6034771,24.3570755,台中市 大安區
ChIJgeVUZPk5aTQRixkOBgEmnnQ,八棧食堂-雞湯專食所,500台灣彰化縣彰化市永安街437號,4.8,2344,120.5419914,24.0934546,彰化縣 彰化市
ChIJD99hZ4c4aTQRxHxEhZ7SmAE,天利食堂 彰化中正店,500台灣彰化縣彰化市中正路二段689號,4.6,3653,120.5350711,24.0667663,彰化縣 彰化市
ChIJ6xYBE3lHaTQRcJyYoHwPU6I,食遇SHI YU,500台灣彰化縣彰化市平安街14號,4.7,292,120.5256998,24.0688306,彰化縣 彰化市
ChIJ3eFo75U5aTQRytucel8Y6uo,歲月靜好,500台灣彰化縣彰化市辭修北路112號,4.8,244,120.5402171,24.0907785,彰化縣 彰化市
ChIJh_6Ur9k5aTQRXZCwf4bC1vA,鹽岸-島嶼的義法料理,500台灣彰化縣彰化市中正路一段252號,4.8,1427,120.5468478,24.0837422,彰化縣 彰化市
ChIJB_ZdTAE5aTQRZASXKPNb_Lk,你好義式,500台灣彰化縣彰化市南郭路一段80號,4.6,932,120.5459632,24.0749318,彰化縣 彰化市
ChIJ0RcAnZA4aTQRRQg8M2j9waY,秋本家,500台灣彰化縣彰化市中正路二段28號,4.4,1565,120.5387739,24.0807131,彰化縣 彰化市
ChIJ0_WqMhs5aTQRhsnxwxMPuS0,得魚食堂,500台灣彰化縣彰化市大埔路380號,5,3377,120.5440388,24.0624514,彰化縣 彰化市
ChIJj__oo105aTQR5nO3f_djJfw,Vie a la 鄉食村活 restaurant & cafe,50041台灣彰化縣彰化市永福街51號,4.6,389,120.5438799,24.079473,彰化縣 彰化市
ChIJV-k6DK05aTQRFOUtc4F0W8s,Brayy 茶食空間 彰化店－茶餐廳｜麵食｜麵店,500台灣彰化縣彰化市天祥路39號,4.7,313,120.5342064,24.0669182,彰化縣 彰化市
ChIJxTNXjEk5aTQR0acwfn6paoU,丹雲小餐館 中式小炒 -彰化午餐首選|平價午餐|推薦晚餐|熱炒推薦|人氣熱炒|特色餐廳,500台灣彰化縣彰化市福安里福鎮街7號,4.9,1035,120.5428193,24.0730152,彰化縣 彰化市
ChIJ68jjFqg5aTQRFFeB6NOiWl8,農食憶料理坊 彰化美食推薦、創新台菜、新中式餐廳、午餐.晚餐．聚餐合菜.餐廳推薦,500台灣彰化縣彰化市南瑤路259號,4.7,803,120.5400978,24.07193,彰化縣 彰化市
ChIJL-YR7nw4aTQRhHkawx__6_E,茶自點彰化延平店,500台灣彰化縣彰化市延平路575號 號,4.7,1882,120.5373253,24.062812,彰化縣 彰化市
ChIJ8U1MfqQ5aTQRQVsxBFfymJo,五零五呷複合式餐飲,500台灣彰化縣彰化市光華街156號,4.3,880,120.5435098,24.0733633,彰化縣 彰化市
ChIJgUoUAbY5aTQRanFXoUF1Kjo,路思大新創園區 | 義式餐酒館 ‧ 手作皮件課程 ‧ 咖啡午茶,500台灣彰化縣彰化市中山路三段714巷70-2號,4.8,1851,120.5739597,24.0952923,彰化縣 彰化市
ChIJN5uwxaU5aTQRgwyu6Ez7weE,石對 小料理所/日式刨冰,500台灣彰化縣彰化市民生路320號,4.6,231,120.5424439,24.0833482,彰化縣 彰化市
ChIJjxKVd3E5aTQRFi-G5txsyG4,十口月 究食方,500台灣彰化縣彰化市三福街223號,4.8,71,120.5503605,24.088883,彰化縣 彰化市
ChIJqSM4iHs5aTQRLbKIDskBZ9I,彰化精緻外燴｜私廚｜歐式自助餐｜彰化美食｜彰化餐酒館｜Enjoy Catering,500025台灣彰化縣彰化市民族路253巷45之5號,4.6,476,120.5379342,24.071507,彰化縣 彰化市
ChIJgY7DybU5aTQRrapUitbcbHM,燒瓶子。大肆の鍋 彰化店,500台灣彰化縣彰化市四維路69巷26號,4.9,11069,120.53558,24.066007,彰化縣 彰化市
ChIJf6pj5HQ5aTQRWyuYUWCBXHw,沐日食光,500台灣彰化縣彰化市中山路三段148號,4.6,734,120.5569827,24.0853835,彰化縣 彰化市
ChIJudcpBdg5aTQRG9LTPN7eHog,南園食堂,500台灣彰化縣彰化市南郭路一段367號,4.6,113,120.5553228,24.0734379,彰化縣 彰化市
ChIJbXzMapE4aTQRbBUJeQndGGU,私房泰(彰化店),500台灣彰化縣彰化市永福街53號,4.5,1373,120.5437293,24.0796516,彰化縣 彰化市
ChIJ-SzbnJo4aTQR6vu41gaM4w8,星野手作料亭,500台灣彰化縣彰化市長安街182號,4.6,311,120.5391809,24.0787913,彰化縣 彰化市
ChIJy0M-JKM4aTQR1ffsx11m22Q,小餐館 Steak Bistro,500台灣彰化縣彰化市彰新路一段73號500,4.4,574,120.5384554,24.0900752,彰化縣 彰化市
ChIJ5y95Uok4aTQRWdTcKYLZeDM,翔定食,500台灣彰化縣彰化市博愛街70號,4.2,771,120.5451663,24.0730984,彰化縣 彰化市
ChIJP7xt6Ac5aTQRNiNjrO3QiFE,Noki 洋和食,500台灣彰化縣彰化市成功路323號,4.7,559,120.5411353,24.0830611,彰化縣 彰化市
ChIJiaaVxKg5aTQRjx00RU-9S5Y,宮本武丼｜直火燒肉丼｜彰化中山店｜特色美食｜人氣餐廳｜必吃｜日料｜餐廳｜燒肉｜外帶便當,500台灣彰化縣彰化市中山路一段561號,4.6,1793,120.5374629,24.0657934,彰化縣 彰化市
ChIJz1bDqwI5aTQRw1ycaJrGcG4,影食Time to Eat /彰化美食/餐廳/午晚餐,500台灣彰化縣彰化市華山路273巷15號,4.8,285,120.5357093,24.074772,彰化縣 彰化市
ChIJEUe4yzU5aTQRZCblsOcRwDU,立軒閣文化廚苑,500台灣彰化縣彰化市成功路249號,4.5,543,120.5413525,24.0811202,彰化縣 彰化市
ChIJZwdp2I44aTQRCCEmUwQub98,下午茶美食小館,500台灣彰化縣彰化市中山路二段237號,4.5,167,120.5425475,24.0715382,彰化縣 彰化市
ChIJl15mJoU4aTQRqy2y1E_q5Xo,彰化聚樂料理,500台灣彰化縣彰化市中正路二段233號,4.1,474,120.5371669,24.0765197,彰化縣 彰化市
ChIJhRM24vQ5aTQRvFSwEJSY3EE,愛詩蔬食Love's café餐館,500台灣彰化縣彰化市中正路二段784號,4.6,352,120.5337049,24.0654825,彰化縣 彰化市
ChIJ491L0nw4aTQRYwqbFTingIQ,淺田屋日式料理,500台灣彰化縣彰化市延平路519號,4.6,4019,120.5391781,24.0627396,彰化縣 彰化市
ChIJgyC3Ta45aTQR8He4LWOuMCk,對馬涮涮屋 彰化店,500台灣彰化縣彰化市中山路二段358號,4.5,1590,120.5435587,24.0734712,彰化縣 彰化市
ChIJKfCAXoc4aTQRb_PkVEXbUFA,昕壽喜燒,500台灣彰化縣彰化市中正路二段676號,4.3,765,120.5349526,24.0673428,彰化縣 彰化市
ChIJS9iV6vA5aTQR_K8qHArE4UQ,焼肉スマイル（燒肉Smile）彰化中山店,500台灣彰化縣彰化市中山路二段332號,4.8,7932,120.5432738,24.0729127,彰化縣 彰化市
ChIJoUPqLIk4aTQRpdb6accumW0,尚將日式定食,500台灣彰化縣彰化市光華街25號,4.5,407,120.5427861,24.0705148,彰化縣 彰化市
ChIJgT0W6-E5aTQR2jzSTCemIaU,尚記餐館,500台灣彰化縣彰化市大埔路272之3號,4.3,260,120.5446851,24.0597115,彰化縣 彰化市
ChIJS5529OU4aTQRC28je90njCg,米內瓦之家,500台灣彰化縣彰化市三民路131號,4.6,322,120.5414108,24.0846987,彰化縣 彰化市
ChIJ5UOpCH44aTQRF3uDUqzucFQ,陶板屋 彰化東民店,500台灣彰化縣彰化市東民街39號,4.6,4794,120.545662,24.0758972,彰化縣 彰化市
ChIJyV5o_g85aTQR3jOGiWwloGU,Butter 巴特手作晨食 - 彰化店,500台灣彰化縣彰化市旭光路343號,4.9,1238,120.5425877,24.0708604,彰化縣 彰化市
ChIJ4xZfpJs4aTQR029ylJb_968,Mr.Taco 章魚先生品味小館,500台灣彰化縣彰化市辭修路370號,4.4,318,120.535554,24.0807126,彰化縣 彰化市
ChIJeWcd8n04aTQRL5nUnZHNHjY,NU PASTA 彰化中正店（最後點餐20:30）,500台灣彰化縣彰化市中正路二段680-5號,4.6,2092,120.534689,24.0664317,彰化縣 彰化市
ChIJ4VnUGbg4aTQRENIXbx_hkYw,佐樂和食,500台灣彰化縣彰化市建國北路238號,4.5,544,120.5492242,24.0965841,彰化縣 彰化市
ChIJVfDLOfo5aTQRZypnkaMKDhY,山崎食堂日式手作り料理,500台灣彰化縣彰化市永華街59號,4.5,321,120.5382663,24.0769366,彰化縣 彰化市
ChIJ1RrJuLs-aTQRajgooOD7hhw,彰化一番鮮日本料理,500台灣彰化縣彰化市中山路二段138號,4.3,640,120.5404849,24.0684395,彰化縣 彰化市
ChIJt--jf5o4aTQR2_brMnYD--s,彰化老担阿璋肉圓,500台灣彰化縣彰化市長安街144號,4.2,15477,120.5392515,24.0795746,彰化縣 彰化市
ChIJMaiuJ4Y4aTQRrGpwd8o1Ta0,雅典那之宴-彰化店,500台灣彰化縣彰化市仁愛路66號,4,2565,120.5388721,24.0695671,彰化縣 彰化市
ChIJbzHA4os4aTQRear3JTttML4,澄鐵板燒-彰化｜飯店內包廂式餐廳 龍蝦外帶 生日慶生 熱門飯店 母親節 法式 情侶紀念日約會 家庭聚餐 商業午餐 人氣求婚結婚餐廳推薦 必吃美食 和牛套餐 內用包廂 同學會聚餐 鐵板燒外帶 牛排 優惠,500台灣彰化縣彰化市建寶街20號1樓,4.5,397,120.5454564,24.0693237,彰化縣 彰化市
ChIJdzYBQb44aTQRXypVBCawVFQ,Jammy26,500台灣彰化縣彰化市三民路403巷26號,4.5,225,120.546852,24.0873656,彰化縣 彰化市
ChIJZc8ii5o4aTQRrSN1tqS_304,私房菜創意料理,500台灣彰化縣彰化市民族路418號,4.3,361,120.540116,24.0753025,彰化縣 彰化市
ChIJJ6tqko04aTQRj_qnMmkIEd4,漫思人文蔬食 - 彰化市素食餐廳推薦 義式料理 簡餐好評 套餐 養生路線 商業午餐 健康食品 人氣養生火鍋 熱門特色美食 義大利麵 燉飯 異國料理 聚餐慶生首選,500台灣彰化縣彰化市南郭路一段176巷32號,4.7,1504,120.5473675,24.0740674,彰化縣 彰化市
ChIJe5BoB4w4aTQRxzGmuIq7qDc,石井屋日本料理 彰化店,500台灣彰化縣彰化市中興路112號,4.5,1422,120.5456581,24.0699513,彰化縣 彰化市
ChIJmWcQJo44aTQRSSV7m_LDqpk,狐狸工頭（公休日詳情看FB粉絲專頁）,500台灣彰化縣彰化市民權路28號,4.3,1607,120.5431517,24.0755882,彰化縣 彰化市
